ID	Par1	Par2	gener
0004876B	2607/7	6/8	1
0004876C	2607/7	6/8	1
0004876D	2607/7	6/8	1
0004904	901/2	6/8	1
0004909A	901/2	6/8	1
0004909B	901/2	6/8	1
0004923	901/2	6/8	1
0004990B	510/2	6/8	1
0004990C	510/2	6/8	1
0004992A	510/2	6/8	1
0004992B	510/2	6/8	1
0004995A	510/2	6/8	1
0005020	901/2	6/8	1
0005032	901/2	6/8	1
0005101B	16/163	MRTM1	1
0005141A	901/2	6/8	1
0005141B	901/2	6/8	1
0005144A	901/2	6/8	1
0005144B	901/2	6/8	1
0005229A	1602/7	6/8	1
0005229B	1602/7	6/8	1
0005229C	1602/7	6/8	1
0005264B	MRTM1	16/163	1
0005307	1602/7	6/8	1
0005356	901/2	6/8	1
0005358A	901/2	6/8	1
0005358B	901/2	6/8	1
0005358C	901/2	6/8	1
0005433	1602/7	6/8	1
0005450A	MRTM1	16/163	1
0005450C	MRTM1	16/163	1
0005492	MRTM1	16/163	1
0005521	1602/7	6/8	1
0005524A	1602/7	6/8	1
0005560	MRTM1	16/163	1
0005564	MRTM1	16/163	1
0005617	MRTM1	16/163	1
0005627	MRTM1	16/163	1
0005638A	1602/7	MRTM1	1
0005667	MRTM1	16/163	1
0005669A	MRTM1	16/163	1
0005669B	MRTM1	16/163	1
0005690	MRTM1	16/163	1
0005692B	MRTM1	16/163	1
0005700A	901/2	15/10	1
0005703	901/2	15/10	1
0005758	MRTM1	16/163	1
0005758A	MRTM1	16/163	1
0005786	MRTM1	16/163	1
0005818	901/2	15/10	1
0005847B	1602/7	15/10	1
0005855B	1602/7	15/10	1
0005857C	1602/7	15/10	1
0005859	1602/7	15/10	1
0005864	1602/7	15/10	1
0005878A	1602/7	15/10	1
0005885	1602/7	15/10	1
0005887A	1602/7	15/10	1
0005887B	1602/7	15/10	1
0005887C	1602/7	15/10	1
0005906	MRTM1	16/163	1
0005931	MRTM1	16/163	1
0005931A	MRTM1	16/163	1
0005939C	MRTM1	16/163	1
0006025A	1602/7	15/10	1
0006035	1602/7	15/10	1
0006046	901/2	15/10	1
0006071	510/2	15/10	1
0006072A	510/2	15/10	1
0006072B	510/2	15/10	1
0006072C	510/2	15/10	1
0006072E	510/2	15/10	1
0006088	502/7	15/10	1
0006098B	502/7	15/10	1
0006101	510/2	MRTM1	1
0006107A	510/2	MRTM1	1
0006116A	803/17	MRTM1	1
0006116B	803/17	MRTM1	1
0006116C	803/17	MRTM1	1
0006123A	803/17	MRTM1	1
0006123B	803/17	MRTM1	1
0006128B	803/17	MRTM1	1
0006128C	803/17	MRTM1	1
0006128D	803/17	MRTM1	1
0006131B	803/17	MRTM1	1
0006131C	803/17	MRTM1	1
0006132A	803/17	MRTM1	1
0006132B	803/17	MRTM1	1
0006139A	803/17	MRTM1	1
0006139B	803/17	MRTM1	1
0006140A	803/17	MRTM1	1
0006140B	803/17	MRTM1	1
0006140C	803/17	MRTM1	1
0006144A	803/17	MRTM1	1
0006144B	803/17	MRTM1	1
0006154A	1602/7	15/10	1
0006154B	1602/7	15/10	1
0006173	1602/7	15/10	1
0006176	1602/7	15/10	1
0006196A	2607/7	15/10	1
0006196B	2607/7	15/10	1
0006205A	901/2	15/10	1
0006238A	901/2	15/10	1
0006238B	901/2	15/10	1
0006238C	901/2	15/10	1
0006253	803/17	MRTM1	1
0006260A	803/17	MRTM1	1
0006260A2	803/17	MRTM1	1
0006260A3	803/17	MRTM1	1
0006260B	803/17	MRTM1	1
0006261	803/17	MRTM1	1
0006271	803/17	MRTM1	1
0006272	803/17	MRTM1	1
0006274B	803/17	MRTM1	1
0006275A	803/17	MRTM1	1
0006275B	803/17	MRTM1	1
0006275C	803/17	MRTM1	1
0006277	803/17	MRTM1	1
0006278A	803/17	MRTM1	1
0006278B	803/17	MRTM1	1
0006278C	803/17	MRTM1	1
0006278E	803/17	MRTM1	1
0006278F	803/17	MRTM1	1
0006281A	803/17	MRTM1	1
0006281B	803/17	MRTM1	1
0006281C	803/17	MRTM1	1
0006285A	803/17	MRTM1	1
0006285B	803/17	MRTM1	1
0006286A	803/17	MRTM1	1
0006286B	803/17	MRTM1	1
0006286D	803/17	MRTM1	1
0006287A	803/17	MRTM1	1
0006288B	803/17	MRTM1	1
0006294	208/17	MRTM1	1
0006298A	208/17	MRTM1	1
0006298C	208/17	MRTM1	1
0006303	901/2	15/10	1
0006311	901/2	15/10	1
0006326	901/2	15/10	1
0006369A	1602/7	15/10	1
0006369B	1602/7	15/10	1
0006379	1602/7	15/10	1
0006386A	1602/7	15/10	1
0006386B	1602/7	15/10	1
0006398A	1602/7	15/10	1
0006398B	1602/7	15/10	1
0006402A	803/17	MRTM1	1
0006402B	803/17	MRTM1	1
0006402C	803/17	MRTM1	1
0006403	803/17	MRTM1	1
0006407A	803/17	MRTM1	1
0006407B	803/17	MRTM1	1
0006411B	803/17	MRTM1	1
0006411C	803/17	MRTM1	1
0006430	208/17	MRTM1	1
0006431A	208/17	MRTM1	1
0006433A	208/17	MRTM1	1
0006433B	208/17	MRTM1	1
0006506C	901/2	TL1	1
0006522A	803/17	MRTM1	1
0006528A	803/17	MRTM1	1
0006530A	803/17	MRTM1	1
0006530B	803/17	MRTM1	1
0006530C	803/17	MRTM1	1
0006530D	803/17	MRTM1	1
0006533B	803/17	MRTM1	1
0006533C	803/17	MRTM1	1
0006536A	803/17	MRTM1	1
0006536C	803/17	MRTM1	1
0006536D	803/17	MRTM1	1
0006541A	803/17	MRTM1	1
0006541B	803/17	MRTM1	1
0006541C2	803/17	MRTM1	1
0006553A	502/7	15/10	1
0006553B	502/7	15/10	1
0006559A	502/7	15/10	1
0006559B	502/7	15/10	1
0006560A	502/7	15/10	1
0006572B	1602/7	15/10	1
0006582	1602/7	15/10	1
0006584A	1602/7	15/10	1
0006584B	1602/7	15/10	1
0006598A	1602/7	15/10	1
0006598B	1602/7	15/10	1
0006609B	901/2	TL1	1
0006654A	901/2	TL1	1
0006654B	901/2	TL1	1
0006663	803/17	MRTM1	1
0006665	803/17	MRTM1	1
0006672B	803/17	MRTM1	1
0006672C	803/17	MRTM1	1
0006697A	502/7	MRTM1	1
0006759	2607/7	15/10	1
0006780	502/7	MRTM1	1
0006781A	510/2	MRTM1	1
0006781B	510/2	MRTM1	1
0006782B	510/2	MRTM1	1
0006783	510/2	MRTM1	1
0006794B	510/2	MRTM1	1
0006806	510/2	MRTM1	1
0006806A	510/2	MRTM1	1
0006807B	901/2	TL1	1
0006840	901/2	TL1	1
0006861	1602/7	TL1	1
0006875	1602/7	TL1	1
0006878A	1602/7	TL1	1
0006886	1602/7	TL1	1
0006889	1602/7	TL1	1
0006891	1602/7	TL1	1
0006892A	1602/7	TL1	1
0006892B	1602/7	TL1	1
0006900B	1602/7	TL1	1
0006911A	502/7	MRTM1	1
0006911B	502/7	MRTM1	1
0006911C	502/7	MRTM1	1
0006913B	502/7	MRTM1	1
0006915A	502/7	MRTM1	1
0006915B	502/7	MRTM1	1
0006916A	502/7	MRTM1	1
0006916B	502/7	MRTM1	1
0006919A	502/7	MRTM1	1
0006919B	502/7	MRTM1	1
0006919C	502/7	MRTM1	1
0006935	502/7	MRTM1	1
0006936A	510/2	MRTM1	1
0006936B	510/2	MRTM1	1
0006936C	510/2	MRTM1	1
0006939	510/2	MRTM1	1
0006965	16/163	15/10	1
0007015A	803/17	MRTM1	1
0007021B	803/17	MRTM1	1
0007023A	803/17	MRTM1	1
0007023B	803/17	MRTM1	1
0007023C	803/17	MRTM1	1
0007023D	803/17	MRTM1	1
0007027C	803/17	MRTM1	1
0007038A	2607/7	15/10	1
0007038B	2607/7	15/10	1
0007038C	2607/7	15/10	1
0007038D	2607/7	15/10	1
0007039	2607/7	15/10	1
0007063A	502/7	MRTM1	1
0007063C	502/7	MRTM1	1
0007064	502/7	MRTM1	1
0007066A	502/7	MRTM1	1
0007066B	502/7	MRTM1	1
0007070A	502/7	MRTM1	1
0007070C	502/7	MRTM1	1
0007086A	502/7	MRTM1	1
0007086B	502/7	MRTM1	1
0007102A	510/2	MRTM1	1
0007102B	510/2	MRTM1	1
0007102C	510/2	MRTM1	1
0007109D	510/2	MRTM1	1
0007131A	1602/7	TL1	1
0007156	1602/7	TL1	1
0007157A	1602/7	TL1	1
0007157B	1602/7	TL1	1
0007160	1602/7	TL1	1
0007162	1602/7	TL1	1
0007167A	1602/7	TL1	1
0007167B	1602/7	TL1	1
0007176B	1602/7	TL1	1
0007189	1602/7	TL1	1
0007220C	803/17	MRTM1	1
0007221	803/17	MRTM1	1
0007232A	803/17	MRTM1	1
0007232B	803/17	MRTM1	1
0007232C	803/17	MRTM1	1
0007232D	803/17	MRTM1	1
0007238	803/17	MRTM1	1
0007240B	803/17	MRTM1	1
0007240C	803/17	MRTM1	1
0007244A	803/17	MRTM1	1
0007244B	803/17	MRTM1	1
0007261	2607/7	15/10	1
0007288	510/2	MRTM1	1
0007329	2607/7	15/10	1
0007352	1602/7	TL1	1
0007375	1602/7	TL1	1
0007387	1602/7	TL1	1
0007393A	1602/7	TL1	1
0007393B	1602/7	TL1	1
0007426C	2607/7	15/10	1
0007428A	2607/7	15/10	1
0007431A	2607/7	15/10	1
0007431B	2607/7	15/10	1
0007431C	2607/7	15/10	1
0007477	901/2	BB35	1
0007480A	901/2	BB35	1
0007506C	901/2	BB35	1
0007514A	2607/7	15/10	1
0007514B	2607/7	15/10	1
0007514C	2607/7	15/10	1
0007543	2607/7	TL1	1
0007562A	2607/7	TL1	1
0007580A	2607/7	TL1	1
0007580B	2607/7	TL1	1
0007591A	2607/7	TL1	1
0007598	2607/7	TL1	1
0007607	510/2	15/10	1
0007608	510/2	15/10	1
0007662A	510/2	TL1	1
0007662B	510/2	TL1	1
0007669B	510/2	TL1	1
0007686A	510/2	TL1	1
0007686B	510/2	TL1	1
0007686C	510/2	TL1	1
0007692A	1602/7	BB35	1
0007692B	1602/7	BB35	1
0007706	1602/7	BB35	1
0007712B	502/7	MRTM1	1
0007714	502/7	MRTM1	1
0007715B	502/7	MRTM1	1
0007723A	502/7	MRTM1	1
0007723B	502/7	MRTM1	1
0007723C	502/7	MRTM1	1
0007726B	502/7	MRTM1	1
0007726C	502/7	MRTM1	1
0007731B	502/7	MRTM1	1
0007734B	502/7	MRTM1	1
0007735	502/7	MRTM1	1
0007778A	209/7	MRTM1	1
0007786A	209/7	MRTM1	1
0007786B	209/7	MRTM1	1
0007798B	209/7	MRTM1	1
0007812A	1602/7	BB35	1
0007812B	1602/7	BB35	1
0007814A	1602/7	BB35	1
0007814B	1602/7	BB35	1
0007829	1602/7	BB35	1
0007839A	1602/7	BB35	1
0007839B	1602/7	BB35	1
0007851	2607/7	TL1	1
0007851B	2607/7	TL1	1
0007855	2607/7	TL1	1
0007863A	502/7	MRTM1	1
0007863B	502/7	MRTM1	1
0007868A	502/7	MRTM1	1
0007868B	502/7	MRTM1	1
0007870	502/7	MRTM1	1
0007901	1602/7	BB35	1
0007902	1602/7	BB35	1
0007923A	2607/7	TL1	1
0007923B	2607/7	TL1	1
0007935	2607/7	TL1	1
0007947B	803/17	15/10	1
0007955A	803/17	15/10	1
0007963	1602/7	BB35	1
0007979A	1602/7	BB35	1
0007979B	1602/7	BB35	1
0007990A	1602/7	BB35	1
0007990B	1602/7	BB35	1
0008000A	1602/7	BB35	1
0008123	502/7	15/10	1
0008175A1	203/2	MRTM1	1
0008175A2	203/2	MRTM1	1
0008193A	803/17	TL1	1
0008193B	803/17	TL1	1
0008193C	803/17	TL1	1
0008205A	2607/7	TL1	1
0008205B	2607/7	TL1	1
0008229D	203/2	MRTM1	1
0008233	203/2	MRTM1	1
0008236	203/2	MRTM1	1
0008237	203/2	MRTM1	1
0008239A	209/7	MRTM1	1
0008239B	209/7	MRTM1	1
0008239C	209/7	MRTM1	1
0008316	510/2	MRTM1	1
0008320A	510/2	MRTM1	1
0008330	1704/17	MRTM1	1
0008331	1704/17	MRTM1	1
0008332	1704/17	MRTM1	1
0008444D	1506/7	MRTM1	1
003512B2	TL1	12/108	1
004931B1	TL1	12/108	1
004932B2	TL1	12/108	1
006541C1	803/17	MRTM1	1
006542C2	803/17	MRTM1	1
006900A1	1602/7	TL1	1
006900A2	1602/7	TL1	1
009041B1	TL1	10/3	1
0100155A	803/17	0000864	1
0100170	803/17	0000864	1
0100171A	803/17	0000864	1
0100171B	803/17	0000864	1
0100172A	803/17	0000864	1
0100172B	803/17	0000864	1
0100172C	803/17	0000864	1
0100172D	803/17	0000864	1
0100172E	803/17	0000864	1
0100173	803/17	0000864	1
0100176A	803/17	0000864	1
0100176B	803/17	0000864	1
0100178	803/17	0000864	1
0100179A	803/17	0000864	1
0100179B	803/17	0000864	1
0100179C	803/17	0000864	1
0100179D	803/17	0000864	1
0100179E	803/17	0000864	1
0100190A	502/7	PC110	1
0100190B	502/7	PC110	1
0100193	502/7	PC110	1
0100204	502/7	PC110	1
0100207B	502/7	PC110	1
0100214	502/7	PC110	1
0100224A	502/7	PC110	1
0100227	502/7	PC110	1
0100230A	502/7	PC110	1
0100236A	502/7	PC110	1
0100242B	502/7	PC110	1
0100243A	502/7	PC110	1
0100248A	502/7	PC110	1
0100257	803/17	PC110	1
0100260A	803/17	PC110	1
0100260B	803/17	PC110	1
0100260C	803/17	PC110	1
0100260D	803/17	PC110	1
0100264	502/7	PC110	1
0100275A	502/7	PC110	1
0100275B	502/7	PC110	1
0100279	502/7	PC110	1
0100290A	502/7	PC110	1
0100290B	502/7	PC110	1
0100295	502/7	0000864	1
0100296A	502/7	0000864	1
0100296B	502/7	0000864	1
0100297A	502/7	0000864	1
0100312A	502/7	0000864	1
0100312C	502/7	0000864	1
0100316A	803/17	PC110	1
0100316B	803/17	PC110	1
0100323A	803/17	PC110	1
0100324A	803/17	PC110	1
0100324B	803/17	PC110	1
0100326A	803/17	PC110	1
0100326C	803/17	PC110	1
0100326D	803/17	PC110	1
0100326E	803/17	PC110	1
0100328A	803/17	PC110	1
0100328C	803/17	PC110	1
0100328E	803/17	PC110	1
0100330	803/17	PC110	1
0100332A	803/17	PC110	1
0100332B	803/17	PC110	1
0100335A	803/17	PC110	1
0100338A	803/17	PC110	1
0100338B	803/17	PC110	1
0100338D	803/17	PC110	1
0100347A	502/7	PC110	1
0100347B	502/7	PC110	1
0100391A	803/17	PC110	1
0100391C	803/17	PC110	1
0100391D	803/17	PC110	1
0100393C	803/17	PC110	1
0100399A	803/17	PC110	1
0100399B	803/17	PC110	1
0100399C	803/17	PC110	1
0100415A	803/17	PC110	1
0100415B	803/17	PC110	1
0100415C	803/17	PC110	1
0100415E	803/17	PC110	1
0100417A	803/17	PC110	1
0100417B	803/17	PC110	1
0100417C	803/17	PC110	1
0100421A	502/7	PC110	1
0100421B	502/7	PC110	1
0100428A1	502/7	PC110	1
0100428A2	502/7	PC110	1
0100446A	502/7	PC110	1
0100453B	502/7	PC110	1
0100453C	502/7	PC110	1
0100457	502/7	PC110	1
0100460A	502/7	PC110	1
0100460B	502/7	PC110	1
0100462	502/7	PC110	1
0100463B	502/7	PC110	1
0100469	502/7	PC110	1
0100469B	502/7	PC110	1
0100472A	502/7	PC110	1
0100472B	502/7	PC110	1
0100476A	803/17	PC110	1
0100476B	803/17	PC110	1
0100477A	803/17	PC110	1
0100477B	803/17	PC110	1
0100482A	803/17	PC110	1
0100482B	803/17	PC110	1
0100485A	803/17	PC110	1
0100493	803/17	PC110	1
0100498B	803/17	PC110	1
0100500A	803/17	PC110	1
0100501A	803/17	PC110	1
0100501B	803/17	PC110	1
0100501C	803/17	PC110	1
0100501D	803/17	PC110	1
0100507A	803/17	PC110	1
0100507B	803/17	PC110	1
0100509A	803/17	PC110	1
0100516A	803/17	PC110	1
0100517B	803/17	PC110	1
0100517C	803/17	PC110	1
0100526A	803/17	PC110	1
0100526B	803/17	PC110	1
0100526C	803/17	PC110	1
0100538A	502/7	0000864	1
0100541	502/7	0000864	1
0100554A	502/7	0000864	1
0100554B	502/7	0000864	1
0100555A	502/7	0000864	1
0100556A	502/7	0000864	1
0100557A	502/7	0000864	1
0100557B	502/7	0000864	1
0100559A	502/7	0000864	1
0100568	502/7	0000864	1
0100570	502/7	0000864	1
0100592	502/7	PC110	1
0100596A	502/7	PC110	1
0100596B	502/7	PC110	1
0100596C	502/7	PC110	1
0100624A	803/17	PC110	1
0100624B	803/17	PC110	1
0100629	803/17	PC110	1
0100633	803/17	PC110	1
0100634A	803/17	PC110	1
0100634C	803/17	PC110	1
0100634D	803/17	PC110	1
0100635D	803/17	PC110	1
0100635E	803/17	PC110	1
0100640A	803/17	PC110	1
0100640B	803/17	PC110	1
0100640D	803/17	PC110	1
0100654A	502/7	PC110	1
0100654B	502/7	PC110	1
0100670A	502/7	PC110	1
0100670B	502/7	PC110	1
0100670C	502/7	PC110	1
0100670D	502/7	PC110	1
0100697A	803/17	PC110	1
0100697B	803/17	PC110	1
0100697C	803/17	PC110	1
0100697D	803/17	PC110	1
0100698	803/17	PC110	1
0100704B	803/17	PC110	1
0100704C	803/17	PC110	1
0100708A	803/17	PC110	1
0100708B	803/17	PC110	1
0100708C	803/17	PC110	1
0100709	803/17	PC110	1
0100716B	803/17	PC110	1
0100741B	502/7	0000864	1
0100759A	502/7	PC110	1
0100759B	502/7	PC110	1
0100783B	1506/7	PC110	1
0100784	1506/7	PC110	1
0100787A	1506/7	PC110	1
0100787B	1506/7	PC110	1
0100800A	803/17	12/108	1
0100800C	803/17	12/108	1
0100804A	803/17	12/108	1
0100804C	803/17	12/108	1
0100804D	803/17	12/108	1
0100806	803/17	12/108	1
0100808A	803/17	12/108	1
0100808B	803/17	12/108	1
0100808C	803/17	12/108	1
0100822A	1506/7	12/108	1
0100822B	1506/7	12/108	1
0100822C	1506/7	12/108	1
0100829A	1506/7	12/108	1
0100829B	1506/7	12/108	1
0100829C	1506/7	12/108	1
0100834B	1506/7	12/108	1
0100838A	1506/7	12/108	1
0100838B	1506/7	12/108	1
0100849A	1506/7	12/108	1
0100849B	1506/7	12/108	1
0100867A	502/7	0000864	1
0100867B	502/7	0000864	1
0100872	502/7	0000864	1
0100879A	502/7	0000864	1
0100879B	502/7	0000864	1
0100890A	803/17	12/108	1
0100890B	803/17	12/108	1
0100897A	803/17	12/108	1
0100897B	803/17	12/108	1
0100897C	803/17	12/108	1
0100900A	803/17	12/108	1
0100910A	1506/7	12/108	1
0100911A	1506/7	12/108	1
0100916	1506/7	12/108	1
0100917A	1506/7	12/108	1
0100917B	1506/7	12/108	1
0100917C	1506/7	12/108	1
0100933A	1506/7	12/108	1
0100935A	1506/7	12/108	1
0100935B	1506/7	12/108	1
0100935C	1506/7	12/108	1
0100939	1506/7	12/108	1
0100942A	803/17	12/108	1
0100942C	803/17	12/108	1
0100944A	803/17	12/108	1
0100944B	803/17	12/108	1
0100945A	803/17	12/108	1
0100945B	803/17	12/108	1
0100945C	803/17	12/108	1
0100945D	803/17	12/108	1
0100949A	803/17	12/108	1
0100949C	803/17	12/108	1
0100950A	803/17	12/108	1
0100950B	803/17	12/108	1
0100950C	803/17	12/108	1
0100953A	803/17	PC110	1
0100957A	803/17	PC110	1
0100957B	803/17	PC110	1
0100968A	803/17	PC110	1
0100973B	803/17	PC110	1
0100974	803/17	PC110	1
0100976A	803/17	PC110	1
0100976B	803/17	PC110	1
0100976C	803/17	PC110	1
0100976D	803/17	PC110	1
0100981A	803/17	PC110	1
0100981B	803/17	PC110	1
0100981C	803/17	PC110	1
0100981D	803/17	PC110	1
0100983A	803/17	PC110	1
0100986A	803/17	PC110	1
0100994B	1506/7	PC110	1
0101006A	1506/7	PC110	1
0101006B	1506/7	PC110	1
0101012	1506/7	PC110	1
0101016A	1506/7	PC110	1
0101016C	1506/7	PC110	1
0101031	1506/7	12/108	1
0101034	1506/7	12/108	1
0101039	1506/7	12/108	1
0101064A	803/17	PC110	1
0101066A	803/17	PC110	1
0101066B	803/17	PC110	1
0101070	803/17	PC110	1
0101071A	803/17	PC110	1
0101071B	803/17	PC110	1
0101104	502/7	12/108	1
0101119A	1506/7	PC110	1
0101119B	1506/7	PC110	1
0101119C	1506/7	PC110	1
0101120	1506/7	PC110	1
0101129A	1506/7	PC110	1
0101129B	1506/7	PC110	1
0101132A	1506/7	PC110	1
0101132B	1506/7	PC110	1
0101132C	1506/7	PC110	1
0101133	1506/7	PC110	1
0101134	1506/7	PC110	1
0101138A	803/17	PC110	1
0101138B	803/17	PC110	1
0101138C	803/17	PC110	1
0101138D	803/17	PC110	1
0101139A	803/17	PC110	1
0101145B	803/17	12/108	1
0101160	803/17	12/108	1
0101165A	803/17	12/108	1
0101165B	803/17	12/108	1
0101169A	803/17	12/108	1
0101169B	803/17	12/108	1
0101172A	803/17	12/108	1
0101172B	803/17	12/108	1
0101172C	803/17	12/108	1
0101178A	803/17	12/108	1
0101178C	803/17	12/108	1
0101182	803/17	12/108	1
0101187	803/17	12/108	1
0101192A	1506/7	PC110	1
0101192C	1506/7	PC110	1
0101201A	1506/7	PC110	1
0101202A	1506/7	PC110	1
0101202B	1506/7	PC110	1
0101206A	1506/7	PC110	1
0101206B	1506/7	PC110	1
0101221A	803/17	12/108	1
0101221B	803/17	12/108	1
0101221C	803/17	12/108	1
0101221D	803/17	12/108	1
0101221E	803/17	12/108	1
0101226A	803/17	12/108	1
0101226B	803/17	12/108	1
0101240	1506/7	PC110	1
0101246A	1506/7	PC110	1
0101257	502/7	12/108	1
0101283	1506/7	12/108	1
0101285	1506/7	12/108	1
0101286B	1506/7	12/108	1
0101305A	1506/7	12/108	1
0101318	803/17	PC110	1
0101322A	803/17	PC110	1
0101322B	803/17	PC110	1
0101322C	803/17	PC110	1
0101334A	803/17	PC110	1
0101334B	803/17	PC110	1
0101335A	803/17	PC110	1
0101335C	803/17	PC110	1
0101335D	803/17	PC110	1
0101337A	803/17	PC110	1
0101337B	803/17	PC110	1
0101342A	803/17	PC110	1
0101342B	803/17	PC110	1
0101344A	803/17	PC110	1
0101350B	803/17	PC110	1
0101352A	803/17	PC110	1
0101352B	803/17	PC110	1
0101359A	803/17	PC110	1
0101359B	803/17	PC110	1
0101363A	803/17	PC110	1
0101363B	803/17	PC110	1
0101369A	1506/7	PC110	1
0101369B	1506/7	PC110	1
0101383	1506/7	PC110	1
0101386	1506/7	PC110	1
0101408A	1506/7	PC110	1
0101408B	1506/7	PC110	1
0101409B	803/17	PC110	1
0101414B	803/17	PC110	1
0101417A	803/17	PC110	1
0101417B	803/17	PC110	1
0101420B	803/17	PC110	1
0101420C	803/17	PC110	1
0101422B	803/17	PC110	1
0101427A	803/17	PC110	1
0101427C	803/17	PC110	1
0101428	803/17	PC110	1
0101431A	803/17	PC110	1
0101431B	803/17	PC110	1
0101435	803/17	PC110	1
0101437A	803/17	PC110	1
0101437B	803/17	PC110	1
0101437C	803/17	PC110	1
0101437D	803/17	PC110	1
0101443A	803/17	PC110	1
0101443C	803/17	PC110	1
0101444A	803/17	PC110	1
0101444B	803/17	PC110	1
0101445A	803/17	PC110	1
0101445B	803/17	PC110	1
0101446A	803/17	PC110	1
0101446B	803/17	PC110	1
0101449B	803/17	PC110	1
0101458A	1506/7	0000864	1
0101458B	1506/7	0000864	1
0101473	502/7	15/10	1
0101489	502/7	15/10	1
0101503	502/7	15/10	1
0101511A	803/17	15/10	1
0101511B	803/17	15/10	1
0101511C	803/17	15/10	1
0101513A	803/17	15/10	1
0101513B	803/17	15/10	1
0101514A	803/17	15/10	1
0101518B	803/17	15/10	1
0101518E	803/17	15/10	1
0101519A	803/17	15/10	1
0101522A	803/17	15/10	1
0101524A	803/17	15/10	1
0101524B	803/17	15/10	1
0101524D	803/17	15/10	1
0101524E	803/17	15/10	1
0101529B	803/17	15/10	1
0101540A	1506/7	15/10	1
0101540B	1506/7	15/10	1
0101567A	803/17	TL1	1
0101567B	803/17	TL1	1
0101567D	803/17	TL1	1
0101567E	803/17	TL1	1
0101568A	803/17	TL1	1
0101572B	803/17	TL1	1
0101573A	803/17	TL1	1
0101573B	803/17	TL1	1
0101575B	803/17	TL1	1
0101580A	803/17	TL1	1
0101580D	803/17	TL1	1
0101583B	803/17	TL1	1
0101587A	803/17	TL1	1
0101587C	803/17	TL1	1
0101587D	803/17	TL1	1
0101594	502/7	TL1	1
0101601A	0000864	PC110	1
0101601B	0000864	PC110	1
0101603A	0000864	PC110	1
0101603C	0000864	PC110	1
0101605A	0000864	PC110	1
0101605B	0000864	PC110	1
0101614B	0000864	PC110	1
0101623	0000864	PC110	1
0101632B	12/108	PC110	1
0101637	12/108	PC110	1
0101639	12/108	PC110	1
0101641B	12/108	PC110	1
0101642B	12/108	PC110	1
0101642C	12/108	PC110	1
0101642F	12/108	PC110	1
0101655A	12/108	PC110	1
0101655B	12/108	PC110	1
0101656	12/108	PC110	1
0101665B	0000864	PC110	1
0101668C	0000864	PC110	1
0101686	31/8	PC110	1
0101711A	12/108	PC110	1
0101711B	12/108	PC110	1
0101711C	12/108	PC110	1
0101713A	12/108	PC110	1
0101713B	12/108	PC110	1
0101713C	12/108	PC110	1
0101713D	12/108	PC110	1
0101714A	12/108	PC110	1
0101714B	12/108	PC110	1
0101717A	12/108	PC110	1
0101720A	12/108	PC110	1
0101720B	12/108	PC110	1
0101725A	12/108	PC110	1
0101725B	12/108	PC110	1
0101744B	12/108	PC110	1
0101744C	12/108	PC110	1
0101744D	12/108	PC110	1
0101757A	12/108	PC110	1
0101757B	12/108	PC110	1
0101770A	15/10	PC110	1
0101811	31/8	PC110	1
0101813	31/8	PC110	1
0101819A	31/8	PC110	1
0101828	0000864	15/10	1
0101830B	0000864	15/10	1
0101831	31/8	PC110	1
0101846A	803/17	15/10	1
0101846B	803/17	15/10	1
0101847A	803/17	15/10	1
0101847B	803/17	15/10	1
0101847C	803/17	15/10	1
0101848A	803/17	15/10	1
0101848B	803/17	15/10	1
0101849A	803/17	15/10	1
0101857A	803/17	15/10	1
0101861A	803/17	15/10	1
0101865A	803/17	15/10	1
0101875	502/7	TL1	1
0101878	502/7	TL1	1
0101882	502/7	TL1	1
0101887A	502/7	TL1	1
0101888B	502/7	TL1	1
0101891	502/7	TL1	1
0101894	502/7	TL1	1
0101895A	502/7	TL1	1
0101895B	502/7	TL1	1
0101897	502/7	TL1	1
0101901C	502/7	TL1	1
0101920	31/8	PC110	1
0101948B	12/108	PC110	1
0101951	12/108	PC110	1
0101951B	12/108	PC110	1
0101959A	12/108	PC110	1
0101959B	12/108	PC110	1
0101959C	12/108	PC110	1
0101959D	12/108	PC110	1
0101963B	12/108	PC110	1
0101963C	12/108	PC110	1
0101980	0000864	TL1	1
0101985A	0000864	TL1	1
0101985B	0000864	TL1	1
0101993A	0000864	TL1	1
0101997A	0000864	TL1	1
0101997B	0000864	TL1	1
0102004	12/108	PC110	1
0102005A	12/108	PC110	1
0102007B	12/108	PC110	1
0102010A	12/108	PC110	1
0102010C	12/108	PC110	1
0102010D	12/108	PC110	1
0102012B	803/17	TL1	1
0102012C	803/17	TL1	1
0102019A	803/17	TL1	1
0102019B	803/17	TL1	1
0102021A	803/17	TL1	1
0102021B	803/17	TL1	1
0102021D	803/17	TL1	1
0102024A	803/17	TL1	1
0102024B	803/17	TL1	1
0102024C	803/17	TL1	1
0102065A	15/10	PC110	1
0102065B	15/10	PC110	1
0102065D	15/10	PC110	1
0102066	15/10	PC110	1
0102078A	15/10	PC110	1
0102081	502/7	15/10	1
0102102	502/7	15/10	1
0102108	502/7	15/10	1
0102114A	502/7	15/10	1
0102114B	502/7	15/10	1
0102114C	502/7	15/10	1
0102122A	502/7	15/10	1
0102122B	502/7	15/10	1
0102144A	12/108	PC110	1
0102144B	12/108	PC110	1
0102144C	12/108	PC110	1
0102144D	12/108	PC110	1
0102146	12/108	PC110	1
