id:ID,gener,par1,par2,year:int,:LABEL
"0002886","1","MRTM1","TL1","2000","Plant"
"0002889","1","MRTM1","TL1","2000","Plant"
"0002891B","1","MRTM1","TL1","2000","Plant"
"0002912A","1","MRTM1","TL1","2000","Plant"
"0002912B","1","MRTM1","TL1","2000","Plant"
"0002989A","1","SFS150","12/108","2000","Plant"
"0002989B","1","SFS150","12/108","2000","Plant"
"0002989C","1","SFS150","12/108","2000","Plant"
"0002989D","1","SFS150","12/108","2000","Plant"
"0002989E","1","SFS150","12/108","2000","Plant"
"0002992A","1","SFS150","12/108","2000","Plant"
"0002992B","1","SFS150","12/108","2000","Plant"
"0002992C","1","SFS150","12/108","2000","Plant"
"0002992D","1","SFS150","12/108","2000","Plant"
"0002997A","1","SFS150","12/108","2000","Plant"
"0002997B","1","SFS150","12/108","2000","Plant"
"0002997D","1","SFS150","12/108","2000","Plant"
"0002998A","1","SFS150","12/108","2000","Plant"
"0002998B","1","SFS150","12/108","2000","Plant"
"0002999A","1","SFS150","12/108","2000","Plant"
"0002999B","1","SFS150","12/108","2000","Plant"
"0002999C","1","SFS150","12/108","2000","Plant"
"0002999D","1","SFS150","12/108","2000","Plant"
"0002999E","1","SFS150","12/108","2000","Plant"
"0003006A","1","SFS150","12/108","2000","Plant"
"0003006B","1","SFS150","12/108","2000","Plant"
"0003012A","1","SFS150","12/108","2000","Plant"
"0003012B","1","SFS150","12/108","2000","Plant"
"0003012C","1","SFS150","12/108","2000","Plant"
"0003012D","1","SFS150","12/108","2000","Plant"
"0003020A","1","SFS150","12/108","2000","Plant"
"0003020D","1","SFS150","12/108","2000","Plant"
"0003020E","1","SFS150","12/108","2000","Plant"
"0003024A","1","SFS150","12/108","2000","Plant"
"0003024B","1","SFS150","12/108","2000","Plant"
"0003024C","1","SFS150","12/108","2000","Plant"
"0003028C","1","SFS150","12/108","2000","Plant"
"0003038A","1","PC110","10/3","2000","Plant"
"0003041A","1","PC110","10/3","2000","Plant"
"0003041B","1","PC110","10/3","2000","Plant"
"0003066A","1","PC110","10/3","2000","Plant"
"0003148B","1","TL1","12/108","2000","Plant"
"0003163","1","TL1","12/108","2000","Plant"
"0003173A","1","TL1","12/108","2000","Plant"
"0003173B","1","TL1","12/108","2000","Plant"
"0003178B","1","TL1","12/108","2000","Plant"
"0003180","1","SFS150","12/108","2000","Plant"
"0003190A","1","SFS150","12/108","2000","Plant"
"0003192A","1","SFS150","12/108","2000","Plant"
"0003192B","1","SFS150","12/108","2000","Plant"
"0003192C","1","SFS150","12/108","2000","Plant"
"0003197A","1","SFS150","12/108","2000","Plant"
"0003197B","1","SFS150","12/108","2000","Plant"
"0003197C","1","SFS150","12/108","2000","Plant"
"0003199A","1","SFS150","12/108","2000","Plant"
"0003199B","1","SFS150","12/108","2000","Plant"
"0003199C","1","SFS150","12/108","2000","Plant"
"0003199D","1","SFS150","12/108","2000","Plant"
"0003200A","1","SFS150","12/108","2000","Plant"
"0003200B","1","SFS150","12/108","2000","Plant"
"0003200C","1","SFS150","12/108","2000","Plant"
"0003200D","1","SFS150","12/108","2000","Plant"
"0003215A","1","SFS150","12/108","2000","Plant"
"0003215B","1","SFS150","12/108","2000","Plant"
"0003225A","1","SFS150","12/108","2000","Plant"
"0003234A","1","PC110","10/3","2000","Plant"
"0003292B","1","12/108","SFS150","2000","Plant"
"0003292C","1","12/108","SFS150","2000","Plant"
"0003333A","1","SFS150","12/108","2000","Plant"
"0003333B","1","SFS150","12/108","2000","Plant"
"0003333C","1","SFS150","12/108","2000","Plant"
"0003333D","1","SFS150","12/108","2000","Plant"
"0003335A","1","SFS150","12/108","2000","Plant"
"0003335B","1","SFS150","12/108","2000","Plant"
"0003335D","1","SFS150","12/108","2000","Plant"
"0003336A","1","SFS150","12/108","2000","Plant"
"0003336C","1","SFS150","12/108","2000","Plant"
"0003339D","1","SFS150","12/108","2000","Plant"
"0003341A","1","SFS150","12/108","2000","Plant"
"0003341B","1","SFS150","12/108","2000","Plant"
"0003346A","1","SFS150","12/108","2000","Plant"
"0003350A","1","SFS150","12/108","2000","Plant"
"0003350B","1","SFS150","12/108","2000","Plant"
"0003350C","1","SFS150","12/108","2000","Plant"
"0003350D","1","SFS150","12/108","2000","Plant"
"0003362B","1","SFS150","12/108","2000","Plant"
"0003362C","1","SFS150","12/108","2000","Plant"
"0003362D","1","SFS150","12/108","2000","Plant"
"0003366A","1","SFS150","12/108","2000","Plant"
"0003366B","1","SFS150","12/108","2000","Plant"
"0003369C","1","SFS150","12/108","2000","Plant"
"0003380A","1","SFS150","12/108","2000","Plant"
"0003380B","1","SFS150","12/108","2000","Plant"
"0003380C","1","SFS150","12/108","2000","Plant"
"0003380D","1","SFS150","12/108","2000","Plant"
"0003380E","1","SFS150","12/108","2000","Plant"
"0003380F","1","SFS150","12/108","2000","Plant"
"0003415A","1","PC110","10/3","2000","Plant"
"0003423A","1","PC110","10/3","2000","Plant"
"0003423C","1","PC110","10/3","2000","Plant"
"0003437","1","SFS150","12/108","2000","Plant"
"0003440A","1","SFS150","12/108","2000","Plant"
"0003440B","1","SFS150","12/108","2000","Plant"
"0003444A","1","SFS150","12/108","2000","Plant"
"0003444B","1","SFS150","12/108","2000","Plant"
"0003445A","1","SFS150","12/108","2000","Plant"
"0003448","1","SFS150","12/108","2000","Plant"
"0003449E","1","SFS150","12/108","2000","Plant"
"0003455A","1","SFS150","12/108","2000","Plant"
"0003455B","1","SFS150","12/108","2000","Plant"
"0003459B","1","SFS150","12/108","2000","Plant"
"0003468A","1","SFS150","12/108","2000","Plant"
"0003468C","1","SFS150","12/108","2000","Plant"
"0003475A","1","SFS150","12/108","2000","Plant"
"0003475B","1","SFS150","12/108","2000","Plant"
"0003475C","1","SFS150","12/108","2000","Plant"
"0003476B","1","SFS150","12/108","2000","Plant"
"0003480A","1","SFS150","12/108","2000","Plant"
"0003480B","1","SFS150","12/108","2000","Plant"
"0003480C","1","SFS150","12/108","2000","Plant"
"0003480D","1","SFS150","12/108","2000","Plant"
"0003499A","1","SFS150","10/3","2000","Plant"
"0003499B","1","SFS150","10/3","2000","Plant"
"0003506A","1","SFS150","10/3","2000","Plant"
"0003512A","1","SFS150","12/108","2000","Plant"
"0003512B","1","SFS150","12/108","2000","Plant"
"0003516A","1","SFS150","12/108","2000","Plant"
"0003516B","1","SFS150","12/108","2000","Plant"
"0003516D","1","SFS150","12/108","2000","Plant"
"0003516F","1","SFS150","12/108","2000","Plant"
"0003518A","1","SFS150","12/108","2000","Plant"
"0003518B","1","SFS150","12/108","2000","Plant"
"0003521B","1","SFS150","12/108","2000","Plant"
"0003522","1","SFS150","12/108","2000","Plant"
"0003523A","1","SFS150","12/108","2000","Plant"
"0003523B","1","SFS150","12/108","2000","Plant"
"0003523C","1","SFS150","12/108","2000","Plant"
"0003523D","1","SFS150","12/108","2000","Plant"
"0003523E","1","SFS150","12/108","2000","Plant"
"0003547","1","12/108","SFS150","2000","Plant"
"0003549","1","12/108","SFS150","2000","Plant"
"0003581A","1","10/3","SFS150","2000","Plant"
"0003581B","1","10/3","SFS150","2000","Plant"
"0003628A","1","SFS150","10/3","2000","Plant"
"0003628B","1","SFS150","10/3","2000","Plant"
"0003631B","1","SFS150","10/3","2000","Plant"
"0003631C","1","SFS150","10/3","2000","Plant"
"0003631D","1","SFS150","10/3","2000","Plant"
"0003631E","1","SFS150","10/3","2000","Plant"
"0003638A","1","SFS150","10/3","2000","Plant"
"0003638C","1","SFS150","10/3","2000","Plant"
"0003643B","1","SFS150","10/3","2000","Plant"
"0003643E","1","SFS150","10/3","2000","Plant"
"0003643F","1","SFS150","10/3","2000","Plant"
"0003660C","1","SFS150","10/3","2000","Plant"
"0003661A","1","SFS150","10/3","2000","Plant"
"0003661C","1","SFS150","10/3","2000","Plant"
"0003661D","1","SFS150","10/3","2000","Plant"
"0003663A","1","SFS150","10/3","2000","Plant"
"0003681B","1","SFS150","10/3","2000","Plant"
"0003682A","1","SFS150","10/3","2000","Plant"
"0003682B","1","SFS150","10/3","2000","Plant"
"0003682C","1","SFS150","10/3","2000","Plant"
"0003690B","1","SFS150","10/3","2000","Plant"
"0003694A","1","SFS150","10/3","2000","Plant"
"0003694B","1","SFS150","10/3","2000","Plant"
"0003696A","1","SFS150","10/3","2000","Plant"
"0003696B","1","SFS150","10/3","2000","Plant"
"0003700A","1","SFS150","10/3","2000","Plant"
"0003700C","1","SFS150","10/3","2000","Plant"
"0003702A","1","SFS150","10/3","2000","Plant"
"0003702C","1","SFS150","10/3","2000","Plant"
"0003712B","1","SFS150","10/3","2000","Plant"
"0003714B","1","SFS150","10/3","2000","Plant"
"0003716A","1","SFS150","10/3","2000","Plant"
"0003721A","1","SFS150","10/3","2000","Plant"
"0003721B","1","SFS150","10/3","2000","Plant"
"0003722A","1","SFS150","10/3","2000","Plant"
"0003722B","1","SFS150","10/3","2000","Plant"
"0003722C","1","SFS150","10/3","2000","Plant"
"0003723B","1","SFS150","10/3","2000","Plant"
"0003724A","1","SFS150","10/3","2000","Plant"
"0003732A","1","SFS150","10/3","2000","Plant"
"0003732B","1","SFS150","10/3","2000","Plant"
"0003732C","1","SFS150","10/3","2000","Plant"
"0003733A","1","SFS150","10/3","2000","Plant"
"0003737A","1","SFS150","10/3","2000","Plant"
"0003747C","1","SFS150","10/3","2000","Plant"
"0003748B","1","SFS150","10/3","2000","Plant"
"0003748C","1","SFS150","10/3","2000","Plant"
"0003748D","1","SFS150","10/3","2000","Plant"
"0003749C","1","SFS150","10/3","2000","Plant"
"0003750A","1","SFS150","10/3","2000","Plant"
"0003750B","1","SFS150","10/3","2000","Plant"
"0003750D","1","SFS150","10/3","2000","Plant"
"0003752B","1","SFS150","10/3","2000","Plant"
"0003760A","1","SFS150","10/3","2000","Plant"
"0003761B","1","SFS150","10/3","2000","Plant"
"0003761C","1","SFS150","10/3","2000","Plant"
"0003763A","1","SFS150","10/3","2000","Plant"
"0003766A","1","SFS150","10/3","2000","Plant"
"0003766B","1","SFS150","10/3","2000","Plant"
"0003766D","1","SFS150","10/3","2000","Plant"
"0003767A","1","SFS150","10/3","2000","Plant"
"0003767B","1","SFS150","10/3","2000","Plant"
"0003769A","1","SFS150","10/3","2000","Plant"
"0003769B","1","SFS150","10/3","2000","Plant"
"0003769C","1","SFS150","10/3","2000","Plant"
"0003769D","1","SFS150","10/3","2000","Plant"
"0003774A","1","SFS150","10/3","2000","Plant"
"0003774B","1","SFS150","10/3","2000","Plant"
"0003774C","1","SFS150","10/3","2000","Plant"
"0003774D","1","SFS150","10/3","2000","Plant"
"0003774E","1","SFS150","10/3","2000","Plant"
"0003783A","1","SFS150","10/3","2000","Plant"
"0003783B","1","SFS150","10/3","2000","Plant"
"0003783C","1","SFS150","10/3","2000","Plant"
"0003790A","1","SFS150","10/3","2000","Plant"
"0003810B","1","SFS150","10/3","2000","Plant"
"0003824B","1","SFS150","10/3","2000","Plant"
"0003825","1","SFS150","10/3","2000","Plant"
"0003825B","1","SFS150","10/3","2000","Plant"
"0003825C","1","SFS150","10/3","2000","Plant"
"0003827C","1","SFS150","10/3","2000","Plant"
"0003833A","1","SFS150","10/3","2000","Plant"
"0003833C","1","SFS150","10/3","2000","Plant"
"0003833D","1","SFS150","10/3","2000","Plant"
"0003838A","1","SFS150","10/3","2000","Plant"
"0003838B","1","SFS150","10/3","2000","Plant"
"0003838C","1","SFS150","10/3","2000","Plant"
"0003838E","1","SFS150","10/3","2000","Plant"
"0003841B","1","SFS150","10/3","2000","Plant"
"0003843A","1","SFS150","10/3","2000","Plant"
"0003843C","1","SFS150","10/3","2000","Plant"
"0003843D","1","SFS150","10/3","2000","Plant"
"0003843E","1","SFS150","10/3","2000","Plant"
"0003849A","1","SFS150","10/3","2000","Plant"
"0003851A","1","SFS150","10/3","2000","Plant"
"0003860A","1","SFS150","10/3","2000","Plant"
"0003860C","1","SFS150","10/3","2000","Plant"
"0003860D","1","SFS150","10/3","2000","Plant"
"0003862A","1","SFS150","10/3","2000","Plant"
"0003863A","1","SFS150","10/3","2000","Plant"
"0003863B","1","SFS150","10/3","2000","Plant"
"0003863C","1","SFS150","10/3","2000","Plant"
"0003863D","1","SFS150","10/3","2000","Plant"
"0003878A","1","SFS150","10/3","2000","Plant"
"0003878B","1","SFS150","10/3","2000","Plant"
"0003880A","1","SFS150","10/3","2000","Plant"
"0003880B","1","SFS150","10/3","2000","Plant"
"0003881A","1","SFS150","10/3","2000","Plant"
"0003881D","1","SFS150","10/3","2000","Plant"
"0003884B","1","SFS150","10/3","2000","Plant"
"0003888A","1","SFS150","10/3","2000","Plant"
"0003888B","1","SFS150","10/3","2000","Plant"
"0003888C","1","SFS150","10/3","2000","Plant"
"0003888D","1","SFS150","10/3","2000","Plant"
"0003888E","1","SFS150","10/3","2000","Plant"
"0003889A","1","SFS150","10/3","2000","Plant"
"0003889B","1","SFS150","10/3","2000","Plant"
"0003896A","1","SFS150","10/3","2000","Plant"
"0003896B","1","SFS150","10/3","2000","Plant"
"0003904B","1","SFS150","10/3","2000","Plant"
"0003914","1","10/3","SFS150","2000","Plant"
"0003919","1","1602/7","MRTM1","2000","Plant"
"0003949","1","1602/7","MRTM1","2000","Plant"
"0003950","1","1602/7","MRTM1","2000","Plant"
"0003954","1","1602/7","MRTM1","2000","Plant"
"0003974C","1","2607/7","MRTM1","2000","Plant"
"0003982B","1","2607/7","MRTM1","2000","Plant"
"0003992B","1","2607/7","MRTM1","2000","Plant"
"0004011","1","2607/7","MRTM1","2000","Plant"
"0004020A","1","901/2","MRTM1","2000","Plant"
"0004020B","1","901/2","MRTM1","2000","Plant"
"0004021","1","901/2","MRTM1","2000","Plant"
"0004022","1","901/2","MRTM1","2000","Plant"
"0004029","1","901/2","MRTM1","2000","Plant"
"0004085A","1","510/2","MRTM1","2000","Plant"
"0004085B","1","510/2","MRTM1","2000","Plant"
"0004102B","1","510/2","MRTM1","2000","Plant"
"0004102C","1","510/2","MRTM1","2000","Plant"
"0004130B","1","2607/7","MRTM1","2000","Plant"
"0004132","1","2607/7","MRTM1","2000","Plant"
"0004150A","1","2607/7","MRTM1","2000","Plant"
"0004335A","1","2607/7","MRTM1","2000","Plant"
"0004335B","1","2607/7","MRTM1","2000","Plant"
"0004344","1","2607/7","MRTM1","2000","Plant"
"0004353A","1","2607/7","MRTM1","2000","Plant"
"0004353C","1","2607/7","MRTM1","2000","Plant"
"0004354","1","2607/7","MRTM1","2000","Plant"
"0004358","1","2607/7","MRTM1","2000","Plant"
"0004371","1","901/2","MRTM1","2000","Plant"
"0004395C","1","1602/7","MRTM1","2000","Plant"
"0004397","1","1602/7","MRTM1","2000","Plant"
"0004414B","1","510/2","MRTM1","2000","Plant"
"0004442","1","901/2","MRTM1","2000","Plant"
"0004480A","1","510/2","MRTM1","2000","Plant"
"0004480B","1","510/2","MRTM1","2000","Plant"
"0004489B","1","510/2","MRTM1","2000","Plant"
"0004519","1","510/17","MRTM1","2000","Plant"
"0004551","1","901/2","MRTM1","2000","Plant"
"0004567","1","901/2","MRTM1","2000","Plant"
"0004597","1","2607/7","6/8","2000","Plant"
"0004607A","1","2607/7","6/8","2000","Plant"
"0004607B","1","2607/7","6/8","2000","Plant"
"0004607C","1","2607/7","6/8","2000","Plant"
"0004644A","1","1602/7","MRTM1","2000","Plant"
"0004658","1","1602/7","MRTM1","2000","Plant"
"0004683","1","1602/7","MRTM1","2000","Plant"
"0004736","1","2607/7","6/8","2000","Plant"
"0004740A","1","2607/7","6/8","2000","Plant"
"0004741","1","2607/7","6/8","2000","Plant"
"0004741A","1","2607/7","6/8","2000","Plant"
"0004773B","1","510/2","MRTM1","2000","Plant"
"0004773C","1","510/2","MRTM1","2000","Plant"
"0004798","1","1602/7","MRTM1","2000","Plant"
"0004801","1","1602/7","MRTM1","2000","Plant"
"0004806","1","1602/7","MRTM1","2000","Plant"
"0004835B","1","1602/7","MRTM1","2000","Plant"
"0004841","1","901/2","6/8","2000","Plant"
"0004843A","1","901/2","6/8","2000","Plant"
"0004843B","1","901/2","6/8","2000","Plant"
"0004876A","1","2607/7","6/8","2000","Plant"
"0004876B","1","2607/7","6/8","2000","Plant"
"0004876C","1","2607/7","6/8","2000","Plant"
"0004876D","1","2607/7","6/8","2000","Plant"
"0004904","1","901/2","6/8","2000","Plant"
"0004909A","1","901/2","6/8","2000","Plant"
"0004909B","1","901/2","6/8","2000","Plant"
"0004923","1","901/2","6/8","2000","Plant"
"0004990B","1","510/2","6/8","2000","Plant"
"0004990C","1","510/2","6/8","2000","Plant"
"0004992A","1","510/2","6/8","2000","Plant"
"0004992B","1","510/2","6/8","2000","Plant"
"0004995A","1","510/2","6/8","2000","Plant"
"0005020","1","901/2","6/8","2000","Plant"
"0005032","1","901/2","6/8","2000","Plant"
"0005101B","1","16/163","MRTM1","2000","Plant"
"0005141A","1","901/2","6/8","2000","Plant"
"0005141B","1","901/2","6/8","2000","Plant"
"0005144A","1","901/2","6/8","2000","Plant"
"0005144B","1","901/2","6/8","2000","Plant"
"0005229A","1","1602/7","6/8","2000","Plant"
"0005229B","1","1602/7","6/8","2000","Plant"
"0005229C","1","1602/7","6/8","2000","Plant"
"0005264B","1","MRTM1","16/163","2000","Plant"
"0005307","1","1602/7","6/8","2000","Plant"
"0005356","1","901/2","6/8","2000","Plant"
"0005358A","1","901/2","6/8","2000","Plant"
"0005358B","1","901/2","6/8","2000","Plant"
"0005358C","1","901/2","6/8","2000","Plant"
"0005433","1","1602/7","6/8","2000","Plant"
"0005450A","1","MRTM1","16/163","2000","Plant"
"0005450C","1","MRTM1","16/163","2000","Plant"
"0005492","1","MRTM1","16/163","2000","Plant"
"0005521","1","1602/7","6/8","2000","Plant"
"0005524A","1","1602/7","6/8","2000","Plant"
"0005560","1","MRTM1","16/163","2000","Plant"
"0005564","1","MRTM1","16/163","2000","Plant"
"0005617","1","MRTM1","16/163","2000","Plant"
"0005627","1","MRTM1","16/163","2000","Plant"
"0005638A","1","1602/7","MRTM1","2000","Plant"
"0005667","1","MRTM1","16/163","2000","Plant"
"0005669A","1","MRTM1","16/163","2000","Plant"
"0005669B","1","MRTM1","16/163","2000","Plant"
"0005690","1","MRTM1","16/163","2000","Plant"
"0005692B","1","MRTM1","16/163","2000","Plant"
"0005700A","1","901/2","15/10","2000","Plant"
"0005703","1","901/2","15/10","2000","Plant"
"0005758","1","MRTM1","16/163","2000","Plant"
"0005758A","1","MRTM1","16/163","2000","Plant"
"0005786","1","MRTM1","16/163","2000","Plant"
"0005818","1","901/2","15/10","2000","Plant"
"0005847B","1","1602/7","15/10","2000","Plant"
"0005855B","1","1602/7","15/10","2000","Plant"
"0005857C","1","1602/7","15/10","2000","Plant"
"0005859","1","1602/7","15/10","2000","Plant"
"0005864","1","1602/7","15/10","2000","Plant"
"0005878A","1","1602/7","15/10","2000","Plant"
"0005885","1","1602/7","15/10","2000","Plant"
"0005887A","1","1602/7","15/10","2000","Plant"
"0005887B","1","1602/7","15/10","2000","Plant"
"0005887C","1","1602/7","15/10","2000","Plant"
"0005906","1","MRTM1","16/163","2000","Plant"
"0005931","1","MRTM1","16/163","2000","Plant"
"0005931A","1","MRTM1","16/163","2000","Plant"
"0005939C","1","MRTM1","16/163","2000","Plant"
"0006025A","1","1602/7","15/10","2000","Plant"
"0006035","1","1602/7","15/10","2000","Plant"
"0006046","1","901/2","15/10","2000","Plant"
"0006071","1","510/2","15/10","2000","Plant"
"0006072A","1","510/2","15/10","2000","Plant"
"0006072B","1","510/2","15/10","2000","Plant"
"0006072C","1","510/2","15/10","2000","Plant"
"0006072E","1","510/2","15/10","2000","Plant"
"0006088","1","502/7","15/10","2000","Plant"
"0006098B","1","502/7","15/10","2000","Plant"
"0006101","1","510/2","MRTM1","2000","Plant"
"0006107A","1","510/2","MRTM1","2000","Plant"
"0006116A","1","803/17","MRTM1","2000","Plant"
"0006116B","1","803/17","MRTM1","2000","Plant"
"0006116C","1","803/17","MRTM1","2000","Plant"
"0006123A","1","803/17","MRTM1","2000","Plant"
"0006123B","1","803/17","MRTM1","2000","Plant"
"0006128B","1","803/17","MRTM1","2000","Plant"
"0006128C","1","803/17","MRTM1","2000","Plant"
"0006128D","1","803/17","MRTM1","2000","Plant"
"0006131B","1","803/17","MRTM1","2000","Plant"
"0006131C","1","803/17","MRTM1","2000","Plant"
"0006132A","1","803/17","MRTM1","2000","Plant"
"0006132B","1","803/17","MRTM1","2000","Plant"
"0006139A","1","803/17","MRTM1","2000","Plant"
"0006139B","1","803/17","MRTM1","2000","Plant"
"0006140A","1","803/17","MRTM1","2000","Plant"
"0006140B","1","803/17","MRTM1","2000","Plant"
"0006140C","1","803/17","MRTM1","2000","Plant"
"0006144A","1","803/17","MRTM1","2000","Plant"
"0006144B","1","803/17","MRTM1","2000","Plant"
"0006154A","1","1602/7","15/10","2000","Plant"
"0006154B","1","1602/7","15/10","2000","Plant"
"0006173","1","1602/7","15/10","2000","Plant"
"0006176","1","1602/7","15/10","2000","Plant"
"0006196A","1","2607/7","15/10","2000","Plant"
"0006196B","1","2607/7","15/10","2000","Plant"
"0006205A","1","901/2","15/10","2000","Plant"
"0006238A","1","901/2","15/10","2000","Plant"
"0006238B","1","901/2","15/10","2000","Plant"
"0006238C","1","901/2","15/10","2000","Plant"
"0006253","1","803/17","MRTM1","2000","Plant"
"0006260A","1","803/17","MRTM1","2000","Plant"
"0006260A2","1","803/17","MRTM1","2000","Plant"
