	ID	Female_parent	Male_parent
26872	1102477a	CH3	9813850B
26873	1102477c	CH3	9813850B
26874	1102477e	CH3	9813850B
26875	1102482a	CH3	9813850B
26876	1102482c	CH3	9813850B
26877	1102482d	CH3	9813850B
26878	1102484a	CH3	9813850B
26879	1102486b	CH3	9813850B
26880	1102488d	CH3	9813850B
26881	1102492a	CH3	9813850B
26882	1102493a	CH3	9813850B
26883	1102493f	CH3	9813850B
26884	1102494b	CH3	9813850B
26885	1102496a	CH3	9813850B
26886	1102496b	CH3	9813850B
26887	1102503a	CH3	9803076C
26888	1102508a	CH3	9803076C
26889	1102508b	CH3	9803076C
26890	1102510b	CH3	9803076C
26891	1102510d	CH3	9803076C
26892	1102512d	CH3	9803076C
26893	1102513a	CH3	9803076C
26894	1102513b	CH3	9803076C
26895	1102515b	CH3	9803076C
26896	1102515c	CH3	9803076C
26897	1102518b	CH3	9803076C
26898	1102521d	CH3	9803076C
26899	1102521e	CH3	9803076C
26900	1102522d	CH3	9803076C
26901	1102523b	CH3	9803076C
26902	1102532c	CH3	9803076C
26903	1102532e	CH3	9803076C
26904	1102537a	CH3	9803076C
26905	1102537b	CH3	9803076C
26906	1102541b	9501622B	9806275A
26907	1102700a	9400248	CH3
26908	1102700b	9400248	CH3
26909	1102712a	CH3	9803076C
26910	1102712c	CH3	9803076C
26911	1102716c	CH3	9803076C
26912	1102723c	CH3	9803076C
26913	1102728a	CH3	9803076C
26914	1102728b	CH3	9803076C
26915	1102728c	CH3	9803076C
26916	1102728d	CH3	9803076C
26917	1102728e	CH3	9803076C
26918	1102728f	CH3	9803076C
26919	1102745c	CH3	9803076C
26920	1102771a	1704/17	9501529B
26921	1102771b	1704/17	9501529B
26922	1102861c	CH3	9501622B
26923	1102868a	CH3	9501622B
26924	1102868b	CH3	9501622B
26925	1102868g	CH3	9501622B
26926	1102869b	CH3	9501622B
26927	1102870c	CH3	9501622B
26928	1102875b	CH3	9501622B
26929	1102878a	CH3	9501622B
26930	1102878b	CH3	9501622B
26931	1102878d	CH3	9501622B
26932	1102878e	CH3	9501622B
26933	1102892a	CH3	9501622B
26934	1102896a	CH3	9501622B
26935	1102896b	CH3	9501622B
26936	1102896c	CH3	9501622B
26937	1102900d	CH3	9501622B
26938	1102901a	CH3	9715075B
26939	1102901b	CH3	9715075B
26940	1102901c	CH3	9715075B
26941	1102912a	CH3	9715075B
26942	1102912b	CH3	9715075B
26943	1102912e	CH3	9715075B
26944	1102912f	CH3	9715075B
26945	1102930b	CH3	9715075B
26946	1102930c	CH3	9715075B
26947	1102930d	CH3	9715075B
26948	1102930f	CH3	9715075B
26949	1102930g	CH3	9715075B
26950	1102936b	CH3	9715075B
26951	1102936c	CH3	9715075B
26952	1102936d	CH3	9715075B
26953	1102936e	CH3	9715075B
26954	1102942b	CH3	9715075B
26955	1102947e	CH3	9715075B
26956	1102949c	CH3	9715075B
26957	1102950a	CH3	9715075B
26958	1102986a	9400248	9813850b
26959	1102986b	9400248	9813850b
26960	1102996a	9400310	9803076C
26961	1102996b	9400310	9803076C
26962	1103006a	9806490B	9400310
26963	1103015a	9806490B	9400310
26964	1103015b	9806490B	9400310
26965	1103032a	9501529B	9400310
26966	1103044a	1704/17	CH3
26967	1103044b	1704/17	CH3
26968	1103061a	1704/17	CH3
26969	1103159b	9501529B	9803076C
26970	1103208a	9400248	CH3
26971	1103214b	1704/17	CH3
26972	1103215a	1704/17	CH3
26973	1103215c	1704/17	CH3
26974	1103261a	CH3	9813850B
26975	1103261b	CH3	9813850B
26976	1103261c	CH3	9813850B
26977	1103261d	CH3	9813850B
26978	1103266a	CH3	9813850B
26979	1103271a	CH3	9813850B
26980	1103271b	CH3	9813850B
26981	1103271c	CH3	9813850B
26982	1103271d	CH3	9813850B
26983	1103271e	CH3	9813850B
26984	1103278c	CH3	9813850B
26985	1103287b	9713644C	9813850B
26986	1103290a	9713644C	9813850B
26987	1103290c	9713644C	9813850B
26988	1103290d	9713644C	9813850B
26989	1103307a	CH3	9806275A
26990	1103307c	CH3	9806275A
26991	1103307d	CH3	9806275A
26992	1103307e	CH3	9806275A
26993	1103307f	CH3	9806275A
26994	1103307h	CH3	9806275A
26995	1103309a	CH3	9806275A
26996	1103309c	CH3	9806275A
26997	1103320c	CH3	9806275A
26998	1103326a	CH3	9806275A
26999	1103326b	CH3	9806275A
27000	1103328a	CH3	9806275A
27001	1103328b	CH3	9806275A
27002	1103339a	CH3	9813850B
27003	1103341a	CH3	9813850B
27004	1103341b	CH3	9813850B
27005	1103341c	CH3	9813850B
27006	1103341d	CH3	9813850B
27007	1103349a	CH3	9813850B
27008	1103349b	CH3	9813850B
27009	1103349c	CH3	9813850B
27010	1103349d	CH3	9813850B
27011	1103349e	CH3	9813850B
27012	1103349f	CH3	9813850B
27013	1103371a	9713644c	9813850B
27014	1103371b	9713644c	9813850B
27015	1103374c	9713644c	9813850B
27016	1103374d	9713644c	9813850B
27017	1103377a	CH3	9813850B
27018	1103377b	CH3	9813850B
27019	1103377c	CH3	9813850B
27020	1103379a	CH3	9813850B
27021	1103379b	CH3	9813850B
27022	1103381a	CH3	9813850B
27023	1103381c	CH3	9813850B
27024	1103382b	CH3	9813850B
27025	1103382c	CH3	9813850B
27026	1103382d	CH3	9813850B
27027	1103382e	CH3	9813850B
27028	1103383a	CH3	9813850B
27029	1103383c	CH3	9813850B
27030	1103383d	CH3	9813850B
27031	1103383e	CH3	9813850B
27032	1103383g	CH3	9813850B
27033	1103386a	CH3	9813850B
27034	1103386b	CH3	9813850B
27035	1103386c	CH3	9813850B
27036	1103389a	CH3	9813850B
27037	1103389c	CH3	9813850B
27038	1103390c	CH3	9813850B
27039	1103405a	9400310	9715075B
27040	1103405b	9400310	9715075B
27041	1103419a	9400310	9803076C
27042	1103419b	9400310	9803076C
27043	1103425b	9400310	9803076C
27044	1103429a	9400310	9803076C
27045	1103429b	9400310	9803076C
27046	1103451a	9813850B	9715075B
27047	1103451b	9813850B	9715075B
27048	1103467a	9501622B	CH3
27049	1103467b	9501622B	CH3
27050	1103491a	9813850B	9715075B
27051	1103491b	9813850B	9715075B
27052	1103494a	9813850B	9715075B
27053	1103494b	9813850B	9715075B
27054	1103522a	1704/17	9715075B
27055	1103565a	9400310	9715075B
27056	1103565b	9400310	9715075B
27057	1103568a	9400310	9715075B
27058	1103568b	9400310	9715075B
27059	1103568c	9400310	9715075B
27060	1103570b	9400310	9715075B
27061	1103571a	9400310	9715075B
27062	1103571b	9400310	9715075B
27063	1103572b	9400310	9715075B
27064	1103650a	1704/17	9715075B
27065	1103688a	9400310	9803076C
27066	1103688b	9400310	9803076C
27067	1103691d	9501622B	9803076C
27068	1103791a	9400310	9715075B
27069	1103791b	9400310	9715075B
27070	1103793a	9400310	9715075B
27071	1103793b	9400310	9715075B
27072	1103798a	9400310	9715075B
27073	1103798b	9400310	9715075B
27074	1103800a	9400310	9715075B
27075	1103800b	9400310	9715075B
27076	1103833a	9400248	9813850B
27077	1103843a	9400248	9813850B
27078	1103843c	9400248	9813850B
27079	1103921a	9400248	CH3
27080	1103927b	9400248	CH3
27081	1103935a	9400248	CH3
27082	1103935b	9400248	CH3
27083	1103961a	9713644C	9806275A
27084	1103961b	9713644C	9806275A
27085	1103961c	9713644C	9806275A
27086	1103961d	9713644C	9806275A
27087	1103963a	9713644C	9806275A
27088	1103963b	9713644C	9806275A
27089	1103968a	9713644C	9806275A
27090	1103972a	9713644C	9806275A
27091	1103972b	9713644C	9806275A
27092	1103973a	9713644C	9806275A
27093	1103973b	9713644C	9806275A
27094	1103975a	9813850B	9806275A
27095	1103975b	9813850B	9806275A
27096	1104021a	1704/17	9501622B
27097	1104050a	9400248	9501622B
27098	1104052a	9400248	9501622B
27099	1104090a	9713644C	9806275A
27100	1104090b	9713644C	9806275A
27101	1104090c	9713644C	9806275A
27102	1104090d	9713644C	9806275A
27103	1104112a	9400310	9806275A
27104	1104112c	9400310	9806275A
27105	1104153a	9400248	9501529B
27106	1104153b	9400248	9501529B
27107	1104171a	CH3	9400310
27108	1104171b	CH3	9400310
27109	1104171c	CH3	9400310
27110	1104171d	CH3	9400310
27111	1104171e	CH3	9400310
27112	1104171f	CH3	9400310
27113	1104176a	CH3	9400310
27114	1104176b	CH3	9400310
27115	1104176c	CH3	9400310
27116	1104176d	CH3	9400310
27117	1104176e	CH3	9400310
27118	1104177b	CH3	9400310
27119	1104178a	CH3	9400310
27120	1104178b	CH3	9400310
27121	1104178c	CH3	9400310
27122	1104180a	CH3	9400310
27123	1104180b	CH3	9400310
27124	1104180c	CH3	9400310
27125	1104181a	CH3	9400310
27126	1104181c	CH3	9400310
27127	1104181d	CH3	9400310
27128	1104181e	CH3	9400310
27129	1104181f	CH3	9400310
27130	1104189c	CH3	9400310
27131	1104191e	CH3	9400310
27132	1104193/2	CH3	9400310
27133	1104193a	CH3	9400310
27134	1104193b	CH3	9400310
27135	1104193d	CH3	9400310
27136	1104194a	CH3	9400310
27137	1104194b	CH3	9400310
27138	1104194e	CH3	9400310
27139	1104195a	CH3	9400310
27140	1104195b	CH3	9400310
27141	1104205a	CH3	9400310
27142	1104208a	CH3	9400310
27143	1104212a	CH3	9400310
27144	1104212b	CH3	9400310
27145	1104212c	CH3	9400310
27146	1104212d	CH3	9400310
27147	1104214a	CH3	9400310
27148	1104214b	CH3	9400310
27149	1104214c	CH3	9400310
27150	1104214d	CH3	9400310
27151	1104217b	CH3	9400310
27152	1104217c	CH3	9400310
27153	1104217d	CH3	9400310
27154	1104217e	CH3	9400310
27155	1104217f	CH3	9400310
27156	1104222a	9501622B	9803076C
27157	1104222b	9501622B	9803076C
27158	1104222c	9501622B	9803076C
27159	1104222d	9501622B	9803076C
27160	1104225a	9501622B	9803076C
27161	1104225b	9501622B	9803076C
27162	1104235a	9501622B	9803076C
27163	1104235b	9501622B	9803076C
27164	1104235c	9501622B	9803076C
27165	1104248a	9501529B	9803076C
27166	1104248b	9501529B	9803076C
27167	1104263a	CH3	9400310
27168	1104263b	CH3	9400310
27169	1104263c	CH3	9400310
27170	1104263d	CH3	9400310
27171	1104263f	CH3	9400310
27172	1104264e	CH3	9400310
27173	1104268a	CH3	9400310
27174	1104268e	CH3	9400310
27175	1104303a	9713644C	9803076C
27176	1104303c	9713644C	9803076C
27177	1104307a	9713644C	9803076C
27178	1104307b	9713644C	9803076C
27179	1104307c	9713644C	9803076C
27180	1104311a	9713644C	9803076C
27181	1104312a	9713644C	9803076C
27182	1104312b	9713644C	9803076C
27183	1104315a	9713644C	9803076C
27184	1104315b	9713644C	9803076C
27185	1104321a	9813850B	9806275A
27186	1104321b	9813850B	9806275A
27187	1104325a	9813850B	9806275A
27188	1104325b	9813850B	9806275A
27189	1104332a	9813850B	9806275A
27190	1104332b	9813850B	9806275A
27191	1104333a	9813850B	9806275A
27192	1104333b	9813850B	9806275A
27193	1104334a	9813850B	9806275A
27194	1104334b	9813850B	9806275A
27195	1104334c	9813850B	9806275A
27196	1104334d	9813850B	9806275A
27197	1104335a	9813850B	9806275A
27198	1104335b	9813850B	9806275A
27199	1104339a	9813850B	9806275A
27200	1104339b	9813850B	9806275A
27201	1104342b	CH3	9713644c
27202	1104342c	CH3	9713644c
27203	1104342d	CH3	9713644c
27204	1104342e	CH3	9713644c
27205	1104343a	CH3	9713644c
27206	1104343b	CH3	9713644c
27207	1104343c	CH3	9713644c
27208	1104343d	CH3	9713644c
27209	1104344a	CH3	9713644c
27210	1104344b	CH3	9713644c
27211	1104344c	CH3	9713644c
27212	1104352a	CH3	9713644c
27213	1104358a	CH3	9713644c
27214	1104362a	CH3	9713644c
27215	1104362b	CH3	9713644c
27216	1104362d	CH3	9713644c
27217	1104364a	CH3	9713644c
27218	1104364b	CH3	9713644c
27219	1104365a	CH3	9713644c
27220	1104365b	CH3	9713644c
27221	1104365c	CH3	9713644c
27222	1104365e	CH3	9713644c
27223	1104365f	CH3	9713644c
27224	1104368b	CH3	9713644c
27225	1104368d	CH3	9713644c
27226	1104369a	CH3	9713644c
27227	1104370a	CH3	9713644c
27228	1104370b	CH3	9713644c
27229	1104370c	CH3	9713644c
27230	1104370e	CH3	9713644c
27231	1104370f	CH3	9713644c
27232	1104380c	CH3	9713644c
27233	1104386c	CH3	9713644c
27234	1104387a	CH3	9713644c
27235	1104387b	CH3	9713644c
27236	1104387c	CH3	9713644c
27237	1104387d	CH3	9713644c
27238	1104389a	CH3	9713644c
27239	1104389c	CH3	9713644c
27240	1104390a	CH3	9713644c
27241	1104390b	CH3	9713644c
27242	1104402b	9501622B	9803076C
27243	1104420a	9501529B	9803076C
27244	1104420b	9501529B	9803076C
27245	1104484a	9400248	9803076C
27246	1104492a	CH3	9713644C
27247	1104492b	CH3	9713644C
27248	1104492c	CH3	9713644C
27249	1104492d	CH3	9713644C
27250	1104492e	CH3	9713644C
27251	1104495a	CH3	9713644C
27252	1104495b	CH3	9713644C
27253	1104495c	CH3	9713644C
27254	1104495d	CH3	9713644C
27255	1104503a	CH3	9713644C
27256	1104503b	CH3	9713644C
27257	1104503c	CH3	9713644C
27258	1104503d	CH3	9713644C
27259	1104509a	CH3	9713644C
27260	1104509b	CH3	9713644C
27261	1104509c	CH3	9713644C
27262	1104510a	CH3	9713644C
27263	1104510b	CH3	9713644C
27264	1104510c	CH3	9713644C
27265	1104510d	CH3	9713644C
27266	1104510e	CH3	9713644C
27267	1104510f	CH3	9713644C
27268	1104510g	CH3	9713644C
27269	1104512a	CH3	9713644C
27270	1104512b	CH3	9713644C
27271	1104512c	CH3	9713644C
27272	1104512d	CH3	9713644C
27273	1104512e	CH3	9713644C
27274	1104515a	CH3	9713644C
27275	1104515b	CH3	9713644C
27276	1104515c	CH3	9713644C
27277	1104515d	CH3	9713644C
27278	1104515e	CH3	9713644C
27279	1104518a	CH3	9713644C
27280	1104518b	CH3	9713644C
27281	1104518c	CH3	9713644C
27282	1104518d	CH3	9713644C
27283	1104519a	CH3	9713644C
27284	1104519b	CH3	9713644C
27285	1104519c	CH3	9713644C
27286	1104520a	CH3	9713644C
27287	1104520b	CH3	9713644C
27288	1104525a	CH3	9713644C
27289	1104525b	CH3	9713644C
27290	1104525c	CH3	9713644C
27291	1104528b	CH3	9713644C
27292	1104528c	CH3	9713644C
27293	1104528d	CH3	9713644C
27294	1104530a	CH3	9713644C
27295	1104530b	CH3	9713644C
27296	1104537a	CH3	9713644C
27297	1104537b	CH3	9713644C
27298	1104537c	CH3	9713644C
27299	1104537d	CH3	9713644C
27300	1104537e	CH3	9713644C
27301	1104537f	CH3	9713644C
27302	1104540a	CH3	9713644C
27303	1104540b	CH3	9713644C
27304	1104540c	CH3	9713644C
27305	1104542a	9806490B	9713644C
27306	1104542b	9806490B	9713644C
27307	1104546a	9806490B	9713644C
27308	1104546b	9806490B	9713644C
27309	1104546c	9806490B	9713644C
27310	1104548a	9806490B	9713644C
27311	1104548b	9806490B	9713644C
27312	1104550a	9806490B	9713644C
27313	1104550b	9806490B	9713644C
27314	1104551a	CH3	9713644C
27315	1104553c	CH3	9713644C
27316	1104555a	CH3	9713644C
27317	1104555b	CH3	9713644C
27318	1104557a	CH3	9713644C
27319	1104557b	CH3	9713644C
27320	1104557c	CH3	9713644C
27321	1104557d	CH3	9713644C
27322	1104558d	CH3	9713644C
27323	1104559a	CH3	9713644C
27324	1104559b	CH3	9713644C
27325	1104559d	CH3	9713644C
27326	1104564a	CH3	9713644C
27327	1104564b	CH3	9713644C
27328	1104565a	CH3	9713644C
27329	1104565b	CH3	9713644C
27330	1104565c	CH3	9713644C
27331	1104565d	CH3	9713644C
27332	1104566b	CH3	9713644C
27333	1104569f	CH3	9713644C
27334	1104574a	CH3	9713644C
27335	1104574b	CH3	9713644C
27336	1104574c	CH3	9713644C
27337	1104574d	CH3	9713644C
27338	1104574e	CH3	9713644C
27339	1104576a	CH3	9713644C
27340	1104576b	CH3	9713644C
27341	1104576c	CH3	9713644C
27342	1104576d	CH3	9713644C
27343	1104577a	CH3	9713644C
27344	1104577b	CH3	9713644C
27345	1104577c	CH3	9713644C
27346	1104577d	CH3	9713644C
27347	1104577e	CH3	9713644C
27348	1104579a	CH3	9713644C
27349	1104579b	CH3	9713644C
27350	1104579c	CH3	9713644C
27351	1104579d	CH3	9713644C
27352	1104581a	CH3	9713644C
27353	1104581b	CH3	9713644C
27354	1104581c	CH3	9713644C
27355	1104582a	CH3	9713644C
27356	1104582b	CH3	9713644C
27357	1104582c	CH3	9713644C
27358	1104582d	CH3	9713644C
27359	1104583a	CH3	9713644C
27360	1104583b	CH3	9713644C
27361	1104583c	CH3	9713644C
27362	1104583d	CH3	9713644C
27363	1104585a	CH3	9713644C
27364	1104585b	CH3	9713644C
27365	1104585c	CH3	9713644C
27366	1104585d	CH3	9713644C
27367	1104585e	CH3	9713644C
27368	1104587a	CH3	9713644C
27369	1104587b	CH3	9713644C
27370	1104588b	CH3	9713644C
27371	1104589a	CH3	9713644C
27372	1104589b	CH3	9713644C
27373	1104589c	CH3	9713644C
27374	1104590a	CH3	9713644C
27375	1104590b	CH3	9713644C
27376	1104592b	1704/17	9803076C
27377	1104592c	1704/17	9803076C
27378	1104607b	1704/17	9803076C
27379	1104612a	9806490B	9713644C
27380	1104612b	9806490B	9713644C
27381	1104612c	9806490B	9713644C
27382	1104614b	9806490B	9713644C
27383	1104614c	9806490B	9713644C
27384	1104621a	9806490B	9713644C
27385	1104621b	9806490B	9713644C
27386	1104621c	9806490B	9713644C
27387	1104623a	9806490B	9713644C
27388	1104623b	9806490B	9713644C
27389	1104623c	9806490B	9713644C
27390	1104623d	9806490B	9713644C
27391	1104623e	9806490B	9713644C
27392	1104623f	9806490B	9713644C
27393	1104641a	9806490B	9713644C
27394	1104641b	9806490B	9713644C
27395	1104648b	9806490B	9713644C
27396	1104649a	9806490B	9713644C
27397	1104649b	9806490B	9713644C
27398	1104790a	1704/17	CH3
27399	1104828b	9501622B	CH3
27400	1104828c	9501622B	CH3
27401	1104847a	9806490b	9713644C
27402	1104847b	9806490b	9713644C
27403	1104848a	9806490b	9713644C
27404	1104848b	9806490b	9713644C
27405	1104853a	9806490b	9713644C
27406	1104853b	9806490b	9713644C
27407	1104854a	9806490b	9713644C
27408	1104855a	9806490b	9713644C
27409	1104855b	9806490b	9713644C
27410	1104855c	9806490b	9713644C
27411	1104859a	9806490b	9713644C
27412	1104859b	9806490b	9713644C
27413	1104859c	9806490b	9713644C
27414	1104859d	9806490b	9713644C
27415	1104862a	9806490b	9713644C
27416	1104862b	9806490b	9713644C
27417	1104862c	9806490b	9713644C
27418	1104864a	9806490b	9713644C
27419	1104868b	9806490b	9713644C
27420	1104868c	9806490b	9713644C
27421	1104905a	CH3	9713644C
27422	1104905b	CH3	9713644C
27423	1104906a	CH3	9713644C
27424	1104906b	CH3	9713644C
27425	1104906c	CH3	9713644C
27426	1104906d	CH3	9713644C
27427	1104916a	CH3	9713644C
27428	1104916b	CH3	9713644C
27429	1104921a	CH3	9713644C
27430	1104921b	CH3	9713644C
27431	1104921c	CH3	9713644C
27432	1104921d	CH3	9713644C
27433	1104922a	CH3	9713644C
27434	1104922b	CH3	9713644C
27435	1104922c	CH3	9713644C
27436	1104924d	CH3	9713644C
27437	1104928b	CH3	9713644C
27438	1104930b	CH3	9713644C
27439	1104930c	CH3	9713644C
27440	1104932b	CH3	9713644C
27441	1104933a	CH3	9713644C
27442	1104934a	CH3	9713644C
27443	1104934b	CH3	9713644C
27444	1104936a	CH3	9713644C
27445	1104936b	CH3	9713644C
27446	1104936d	CH3	9713644C
27447	1104937a	CH3	9713644C
27448	1104937b	CH3	9713644C
27449	1104937c	CH3	9713644C
27450	1104938a	CH3	9713644C
27451	1104939a	CH3	9713644C
27452	1104939b	CH3	9713644C
27453	1104939c	CH3	9713644C
27454	1104939d	CH3	9713644C
27455	1104940a	CH3	9713644C
27456	1104940c	CH3	9713644C
27457	1104941a	CH3	9713644C
27458	1104941b	CH3	9713644C
27459	1104950a	CH3	9713644C
27460	1104950b	CH3	9713644C
27461	1104950d	CH3	9713644C
27462	1104954a	CH3	9713644C
27463	1104954b	CH3	9713644C
27464	1104954c	CH3	9713644C
27465	1104954d	CH3	9713644C
27466	1104964b	9806490B	9713644C
27467	1104984a	9806490B	9713644C
27468	1104984b	9806490B	9713644C
27469	1104984c	9806490B	9713644C
27470	1104987b	9806490B	9713644C
27471	1105000b	9806490B	9713644C
27472	1105001a	9806490B	9713644C
27473	1105002a	9806490B	9713644C
27474	1105002b	9806490B	9713644C
27475	1105002c	9806490B	9713644C
27476	1105025a	9806490B	9713644C
27477	1105025b	9806490B	9713644C
27478	1105025c	9806490B	9713644C
27479	1105026a	9806490B	9713644C
27480	1105026b	9806490B	9713644C
27481	1105026c	9806490B	9713644C
27482	1105026d	9806490B	9713644C
27483	1105030a	9806490B	9713644C
27484	1105030b	9806490B	9713644C
27485	1105030c	9806490B	9713644C
27486	1105036a	9803076C	9713644C
27487	1105036b	9803076C	9713644C
27488	1105037a	9803076C	9713644C
27489	1105037b	9803076C	9713644C
27490	1105040a	9803076C	9713644C
27491	1105040b	9803076C	9713644C
27492	1105045b	9803076C	9713644C
27493	1105049a	9803076C	9713644C
27494	1105071a	9803076C	9713644C
27495	1105071b	9803076C	9713644C
27496	1105071c	9803076C	9713644C
27497	1105091a	9803076C	9713644C
27498	1105091b	9803076C	9713644C
27499	1105092a	9803076C	9713644C
27500	1105099a	9803076C	9713644C
27501	1105099b	9803076C	9713644C
27502	1105099c	9803076C	9713644C
27503	1105099d	9803076C	9713644C
27504	1105121a	9813850B	9713644C
27505	1105121b	9813850B	9713644C
27506	1105121c	9813850B	9713644C
27507	1105122a	9813850B	9713644C
27508	1105134a	9806490B	9713644C
27509	1105134b	9806490B	9713644C
27510	1105137c	9806490B	9713644C
27511	1105141a	9806490B	9713644C
27512	1105149a	9806490B	9713644C
27513	1105149b	9806490B	9713644C
27514	1105149c	9806490B	9713644C
27515	1105150a	9806490B	9713644C
27516	1105150b	9806490B	9713644C
27517	1105150c	9806490B	9713644C
27518	1105155a	9806490B	9713644C
27519	1105155b	9806490B	9713644C
27520	1105158a	9806490B	9713644C
27521	1105158b	9806490B	9713644C
27522	1105158c	9806490B	9713644C
27523	1105158d	9806490B	9713644C
27524	1105158e	9806490B	9713644C
27525	1105169a	9806490B	9713644C
27526	1105169b	9806490B	9713644C
27527	1105207a	1704/17	9400248
27528	1105255b	9803076C	9713644C
27529	1105256a	9803076C	9713644C
27530	1105263a	9803076C	9713644C
27531	1105263b	9803076C	9713644C
27532	1105275a	9803076C	9713644C
27533	1105275b	9803076C	9713644C
27534	1105278a	9803076C	9713644C
27535	1105278b	9803076C	9713644C
27536	1105278c	9803076C	9713644C
27537	1105299a	9803076C	9713644C
27538	1105299b	9803076C	9713644C
27539	1105299c	9803076C	9713644C
27540	1105334a	9400248	9806275A
27541	1105334b	9400248	9806275A
27542	1105364a	9713644C	9400248
27543	1105364b	9713644C	9400248
27544	1105368a	9713644C	9400248
27545	1105368b	9713644C	9400248
27546	1105384a	9713644C	9400248
27547	1105384b	9713644C	9400248
27548	1105426b	9501622B	9806275A
27549	1105453a	9803076C	9501622B
27550	1105453b	9803076C	9501622B
27551	1105453c	9803076C	9501622B
27552	1105456c	9803076C	9501622B
27553	1105477a	9803076C	9501622B
27554	1105477b	9803076C	9501622B
27555	1105479a	9803076C	9501622B
27556	1105479b	9803076C	9501622B
27557	1105479c	9803076C	9501622B
27558	1105489a	9803076C	9501622B
27559	1105607a	1704/17	9400310
27560	1105608a	1704/17	9400310
27561	1105608c	1704/17	9400310
27562	1105635a	9806490B	9501622B
27563	1105635b	9806490B	9501622B
27564	1105635c	9806490B	9501622B
27565	1105641a	9806490B	9501622B
27566	1105641b	9806490B	9501622B
27567	1105648a	9806490B	9501622B
27568	1105648b	9806490B	9501622B
27569	1105651a	9803076C	9806275A
27570	1105651b	9803076C	9806275A
27571	1105655b	9803076C	9806275A
27572	1105659a	9803076C	9806275A
27573	1105659b	9803076C	9806275A
27574	1105694a	9803076C	9713644C
27575	1105711a	9803076C	9713644C
27576	1105714a	9803076C	9713644C
27577	1105714b	9803076C	9713644C
27578	1105716a	9803076C	9713644C
27579	1105716b	9803076C	9713644C
27580	1105716c	9803076C	9713644C
27581	1105716d	9803076C	9713644C
27582	1105716e	9803076C	9713644C
27583	1105716f	9803076C	9713644C
27584	1105744a	9806275A	9400310
27585	1105744b	9806275A	9400310
27586	1105752a	CH3	9501622B
27587	1105752b	CH3	9501622B
27588	1105752c	CH3	9501622B
27589	1105752d	CH3	9501622B
27590	1105752e	CH3	9501622B
27591	1105761b	CH3	9501622B
27592	1105761d	CH3	9501622B
27593	1105761f	CH3	9501622B
27594	1105761g	CH3	9501622B
27595	1105763b	CH3	9501622B
27596	1105763c	CH3	9501622B
27597	1105763d	CH3	9501622B
27598	1105763e	CH3	9501622B
27599	1105763f	CH3	9501622B
27600	1105765a	CH3	9501622B
27601	1105769a	CH3	9501622B
27602	1105769b	CH3	9501622B
27603	1105769c	CH3	9501622B
27604	1105769d	CH3	9501622B
27605	1105769e	CH3	9501622B
27606	1105772b	CH3	9501622B
27607	1105772d	CH3	9501622B
27608	1105773c	CH3	9501622B
27609	1105776a	CH3	9501622B
27610	1105776c	CH3	9501622B
27611	1105776e	CH3	9501622B
27612	1105776f	CH3	9501622B
27613	1105778a	CH3	9501622B
